dataset,origin,seed,model,teacher,student,policy,picked,MASE,MAE,RMSE,cal_MASE,persistence_MASE,diverged
ExchangeRate,1,2024,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],4.714473813538788,0.0063309063178572,0.0080486525646643,5.46499376832922,4.27867925388167,False
ExchangeRate,1,2024,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,28.699684970749587,0.0385398294885102,0.0495764975424449,5.87778167842394,4.27867925388167,True
ExchangeRate,1,2024,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NS,28.699684970749587,0.0385398294885102,0.0495764975424449,5.87778167842394,4.27867925388167,True
ExchangeRate,1,2024,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NS,28.699684970749587,0.0385398294885102,0.0495764975424449,5.87778167842394,4.27867925388167,True
ExchangeRate,1,2024,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NS,5.9207586498989055,0.0079507851407529,0.0098477295368535,5.842821802913212,4.27867925388167,False
ExchangeRate,1,2024,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.9207586498989055,0.0079507851407529,0.0098477295368535,5.842821802913212,4.27867925388167,False
ExchangeRate,1,2024,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],5.164716310759658,0.0069355216329402,0.0086569782374424,5.858790055913028,4.27867925388167,False
ExchangeRate,2,42,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,5.090581169381383,0.0073298789123006,0.011371699372731,3.859489964532362,4.563816771287569,False
ExchangeRate,2,42,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NS,38.97422123103684,0.0561186066618468,0.0574451105163254,18.241496418293902,4.563816771287569,True
ExchangeRate,2,42,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,42,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NS,5.553667303015794,0.0079966721864993,0.0117260761828564,4.46763249928406,4.563816771287569,False
ExchangeRate,2,123,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,4.803106074885885,0.0069159462859773,0.0109215957786609,3.866748623850248,4.563816771287569,False
ExchangeRate,2,123,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NS,41.53928141785451,0.0598120121781411,0.061006847566937,19.147334405244838,4.563816771287569,True
ExchangeRate,2,123,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,123,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NS,5.578348690071017,0.0080322106785659,0.01205131881851,4.422450377258431,4.563816771287569,False
ExchangeRate,2,2024,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,4.74428030561637,0.0068312436260409,0.0108546066676397,3.838533079007772,4.563816771287569,False
ExchangeRate,2,2024,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NaiveKD[ClassicalELM],41.796185995254106,0.0601819266106387,0.0613868208798464,19.245163565893503,4.563816771287569,True
ExchangeRate,2,2024,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NS,43.34584370960633,0.0624132638634527,0.063600668343192,19.675176890243925,4.563816771287569,True
ExchangeRate,2,2024,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],41.796185995254106,0.0601819266106387,0.0613868208798464,19.245163565893503,4.563816771287569,True
ExchangeRate,2,2024,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,2,2024,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NS,5.979519512216805,0.0086098526906731,0.0124774506236343,4.596626758507752,4.563816771287569,False
ExchangeRate,3,42,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NaiveKD[QELM],5.9954798254792285,0.0085979955192125,0.0108122036880329,8.974789953934568,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,3.296936620459872,0.0047280696649789,0.0061741440350769,4.726011879609468,3.215725629368277,False
ExchangeRate,3,42,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NS,6.447404981010604,0.009246092181262,0.0120033984891684,6.103723922168088,3.215725629368277,False
ExchangeRate,3,42,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],5.691964841544167,0.0081627308618623,0.0107640685869834,6.598348557790567,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],3.415691164275711,0.0048983731378178,0.0063494846819583,5.17786341147308,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NS,3.515543212857519,0.0050415689271927,0.0065402346863519,5.463799686887283,3.215725629368277,False
ExchangeRate,3,42,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],3.415691164275711,0.0048983731378178,0.0063494846819583,5.17786341147308,3.215725629368277,False
ExchangeRate,3,123,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,3.2869923914424093,0.0047138088486601,0.0061437860432885,4.723050162085512,3.215725629368277,False
ExchangeRate,3,123,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,3.2869923914424093,0.0047138088486601,0.0061437860432885,4.723050162085512,3.215725629368277,False
ExchangeRate,3,123,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,3.2869923914424093,0.0047138088486601,0.0061437860432885,4.723050162085512,3.215725629368277,False
ExchangeRate,3,123,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NaiveKD[QELM],5.691331821837205,0.008161823061192,0.0108108577444783,6.625805606483922,3.215725629368277,False
ExchangeRate,3,123,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,5.591050286120121,0.008018011353063,0.0107069723904406,6.800612702779082,3.215725629368277,False
ExchangeRate,3,123,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,5.591050286120121,0.008018011353063,0.0107069723904406,6.800612702779082,3.215725629368277,False
ExchangeRate,3,123,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,3.472003541898707,0.0049791295717601,0.0064381866087525,5.107738690393597,3.215725629368277,False
ExchangeRate,3,123,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,3.472003541898707,0.0049791295717601,0.0064381866087525,5.107738690393597,3.215725629368277,False
ExchangeRate,3,123,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,3.472003541898707,0.0049791295717601,0.0064381866087525,5.107738690393597,3.215725629368277,False
ExchangeRate,3,123,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,3.2869923914424093,0.0047138088486601,0.0061437860432885,4.723050162085512,3.215725629368277,False
ExchangeRate,3,123,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,3.2869923914424093,0.0047138088486601,0.0061437860432885,4.723050162085512,3.215725629368277,False
ExchangeRate,3,123,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,3.2869923914424093,0.0047138088486601,0.0061437860432885,4.723050162085512,3.215725629368277,False
ExchangeRate,3,123,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NaiveKD[QELM-NISQ],6.061853229613618,0.008693180266381,0.0115234775879402,6.402100057748845,3.215725629368277,False
ExchangeRate,3,123,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,5.591050286120121,0.008018011353063,0.0107069723904406,6.800612702779082,3.215725629368277,False
ExchangeRate,3,123,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,5.591050286120121,0.008018011353063,0.0107069723904406,6.800612702779082,3.215725629368277,False
ExchangeRate,3,123,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,3.472003541898707,0.0049791295717601,0.0064381866087525,5.107738690393597,3.215725629368277,False
ExchangeRate,3,123,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,3.472003541898707,0.0049791295717601,0.0064381866087525,5.107738690393597,3.215725629368277,False
