dataset,origin,student,teacher,policy,MASE,MASE_NS,regret,rel_regret
ExchangeRate,2,DLinear,QELM,NaiveKD,6.968965962732827,4.879322516627879,2.089643446104947,0.4247258432526788
ExchangeRate,2,DLinear,QELM,Oracle,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM,SoftSR,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM,ValSelect,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM-NISQ,HardRejectPersist,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM-NISQ,HardRejectSR,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM-NISQ,LegacyPersist,4.784784359397968,4.879322516627879,-0.09453815722991117,-0.01869842726977581
ExchangeRate,2,DLinear,QELM-NISQ,NaiveKD,7.837521258551995,4.879322516627879,2.958198741924116,0.6034159582408091
ExchangeRate,2,DLinear,QELM-NISQ,Oracle,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM-NISQ,SoftSR,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,DLinear,QELM-NISQ,ValSelect,4.879322516627879,4.879322516627879,0.0,0.0
ExchangeRate,2,N-HiTS,ClassicalELM,HardRejectPersist,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,ClassicalELM,HardRejectSR,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,ClassicalELM,LegacyPersist,6.230340002879302,5.703845168434538,0.5264948344447632,0.09541939091805317
ExchangeRate,2,N-HiTS,ClassicalELM,NaiveKD,10.061525923583302,5.703845168434538,4.357680755148763,0.7672487315307165
ExchangeRate,2,N-HiTS,ClassicalELM,Oracle,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,ClassicalELM,SoftSR,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,ClassicalELM,ValSelect,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM,HardRejectPersist,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM,HardRejectSR,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM,LegacyPersist,6.035675631644614,5.703845168434538,0.3318304632100751,0.059950415945567055
ExchangeRate,2,N-HiTS,QELM,NaiveKD,12.034002734665776,5.703845168434538,6.330157566231237,1.125191830530708
ExchangeRate,2,N-HiTS,QELM,Oracle,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM,SoftSR,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM,ValSelect,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM-NISQ,HardRejectPersist,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM-NISQ,HardRejectSR,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM-NISQ,LegacyPersist,6.15618628501051,5.703845168434538,0.4523411165759719,0.08193411820930598
ExchangeRate,2,N-HiTS,QELM-NISQ,NaiveKD,14.376790165397829,5.703845168434538,8.67294499696329,1.526314308709173
ExchangeRate,2,N-HiTS,QELM-NISQ,Oracle,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM-NISQ,SoftSR,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,N-HiTS,QELM-NISQ,ValSelect,5.703845168434538,5.703845168434538,0.0,0.0
ExchangeRate,2,PatchTST,ClassicalELM,HardRejectPersist,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,ClassicalELM,HardRejectSR,40.76989621471515,41.28644878616589,-0.5165525714507405,-0.011917003505834675
ExchangeRate,2,PatchTST,ClassicalELM,LegacyPersist,40.74629527685685,41.28644878616589,-0.5401535093090478,-0.012806027064584299
ExchangeRate,2,PatchTST,ClassicalELM,NaiveKD,41.0611081544522,41.28644878616589,-0.22534063171369448,-0.004687161940435519
ExchangeRate,2,PatchTST,ClassicalELM,Oracle,40.76989621471515,41.28644878616589,-0.5165525714507405,-0.011917003505834675
ExchangeRate,2,PatchTST,ClassicalELM,SoftSR,41.09993417503941,41.28644878616589,-0.18651461112648823,-0.0036909644703937705
ExchangeRate,2,PatchTST,ClassicalELM,ValSelect,40.76989621471515,41.28644878616589,-0.5165525714507405,-0.011917003505834675
ExchangeRate,2,PatchTST,QELM,HardRejectPersist,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM,HardRejectSR,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM,LegacyPersist,42.01483429295534,41.28644878616589,0.7283855067894484,0.01963016988066216
ExchangeRate,2,PatchTST,QELM,NaiveKD,44.287937778555964,41.28644878616589,3.0014889923900725,0.07373181480169701
ExchangeRate,2,PatchTST,QELM,Oracle,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM,SoftSR,42.73951247695027,41.28644878616589,1.4530636907843686,0.034240273963239025
ExchangeRate,2,PatchTST,QELM,ValSelect,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM-NISQ,HardRejectPersist,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM-NISQ,HardRejectSR,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM-NISQ,LegacyPersist,42.09063009405297,41.28644878616589,0.8041813078870751,0.021507309695333595
ExchangeRate,2,PatchTST,QELM-NISQ,NaiveKD,44.173573355025326,41.28644878616589,2.8871245688594365,0.07069728282648574
ExchangeRate,2,PatchTST,QELM-NISQ,Oracle,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,2,PatchTST,QELM-NISQ,SoftSR,42.19511562806596,41.28644878616589,0.9086668419000669,0.02168084062842084
ExchangeRate,2,PatchTST,QELM-NISQ,ValSelect,41.28644878616589,41.28644878616589,0.0,0.0
ExchangeRate,3,DLinear,ClassicalELM,HardRejectPersist,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,ClassicalELM,HardRejectSR,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,ClassicalELM,LegacyPersist,3.3810838834687496,3.278158633518873,0.10292524994987688,0.03144368481563505
ExchangeRate,3,DLinear,ClassicalELM,NaiveKD,3.5489148247943754,3.278158633518873,0.27075619127550254,0.08269721700769155
ExchangeRate,3,DLinear,ClassicalELM,Oracle,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,ClassicalELM,SoftSR,3.292906271931359,3.278158633518873,0.01474763841248583,0.004586324001757659
ExchangeRate,3,DLinear,ClassicalELM,ValSelect,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM,HardRejectPersist,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM,HardRejectSR,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM,LegacyPersist,3.3489149850096376,3.278158633518873,0.07075635149076505,0.021569093494283858
ExchangeRate,3,DLinear,QELM,NaiveKD,4.023321617758411,3.278158633518873,0.745162984239538,0.2266331615270085
ExchangeRate,3,DLinear,QELM,Oracle,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM,SoftSR,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM,ValSelect,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM-NISQ,HardRejectPersist,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM-NISQ,HardRejectSR,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM-NISQ,LegacyPersist,3.389020346123978,3.278158633518873,0.11086171260510502,0.03374073865955447
ExchangeRate,3,DLinear,QELM-NISQ,NaiveKD,4.3531521144393635,3.278158633518873,1.0749934809204904,0.3274415894347386
ExchangeRate,3,DLinear,QELM-NISQ,Oracle,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM-NISQ,SoftSR,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,DLinear,QELM-NISQ,ValSelect,3.278158633518873,3.278158633518873,0.0,0.0
ExchangeRate,3,N-HiTS,ClassicalELM,HardRejectPersist,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,ClassicalELM,HardRejectSR,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,ClassicalELM,LegacyPersist,3.5467252735854014,3.544329435676204,0.002395837909197507,0.0012077893372242031
ExchangeRate,3,N-HiTS,ClassicalELM,NaiveKD,3.474037532395773,3.544329435676204,-0.07029190328043115,-0.019079220929350063
ExchangeRate,3,N-HiTS,ClassicalELM,Oracle,3.434609628890417,3.544329435676204,-0.1097198067857869,-0.03043517233595321
ExchangeRate,3,N-HiTS,ClassicalELM,SoftSR,3.5094305510490202,3.544329435676204,-0.0348988846271833,-0.00870483122437464
ExchangeRate,3,N-HiTS,ClassicalELM,ValSelect,3.5110454194822673,3.544329435676204,-0.033284016193935916,-0.00946767375016331
ExchangeRate,3,N-HiTS,QELM,HardRejectPersist,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM,HardRejectSR,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM,LegacyPersist,3.5410394341786975,3.544329435676204,-0.0032900014975062084,0.0002390852484200854
ExchangeRate,3,N-HiTS,QELM,NaiveKD,4.1751564863776265,3.544329435676204,0.6308270507014226,0.18091214859470742
ExchangeRate,3,N-HiTS,QELM,Oracle,3.4552991693379194,3.544329435676204,-0.08903026633828433,-0.024422354620604828
ExchangeRate,3,N-HiTS,QELM,SoftSR,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM,ValSelect,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM-NISQ,HardRejectPersist,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM-NISQ,HardRejectSR,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM-NISQ,LegacyPersist,3.404303626398933,3.544329435676204,-0.14002580927727118,-0.0391961521909003
ExchangeRate,3,N-HiTS,QELM-NISQ,NaiveKD,5.306085916604712,3.544329435676204,1.7617564809285078,0.5003679673660931
ExchangeRate,3,N-HiTS,QELM-NISQ,Oracle,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM-NISQ,SoftSR,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,N-HiTS,QELM-NISQ,ValSelect,3.544329435676204,3.544329435676204,0.0,0.0
ExchangeRate,3,PatchTST,ClassicalELM,HardRejectPersist,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,ClassicalELM,HardRejectSR,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,ClassicalELM,LegacyPersist,6.204581044406377,5.869312304094,0.33526874031237747,0.06000818640838184
ExchangeRate,3,PatchTST,ClassicalELM,NaiveKD,6.276235619352416,5.869312304094,0.4069233152584169,0.07872161350876267
ExchangeRate,3,PatchTST,ClassicalELM,Oracle,5.557314399790457,5.869312304094,-0.311997904303543,-0.04986267437480266
ExchangeRate,3,PatchTST,ClassicalELM,SoftSR,6.33293587166305,5.869312304094,0.4636235675690508,0.08432256603136228
ExchangeRate,3,PatchTST,ClassicalELM,ValSelect,6.528048999174562,5.869312304094,0.6587366950805625,0.1177781611529398
ExchangeRate,3,PatchTST,QELM,HardRejectPersist,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM,HardRejectSR,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM,LegacyPersist,5.691126710586871,5.869312304094,-0.1781855935071294,-0.025217068951271127
ExchangeRate,3,PatchTST,QELM,NaiveKD,5.780422793124703,5.869312304094,-0.0888895109692962,-0.012300254755928539
ExchangeRate,3,PatchTST,QELM,Oracle,5.718670585583541,5.869312304094,-0.1506417185104585,-0.02336470548292532
ExchangeRate,3,PatchTST,QELM,SoftSR,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM,ValSelect,5.9027394826663615,5.869312304094,0.033427178572361584,0.005978693959406006
ExchangeRate,3,PatchTST,QELM-NISQ,HardRejectPersist,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM-NISQ,HardRejectSR,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM-NISQ,LegacyPersist,5.450124492114765,5.869312304094,-0.4191878119792343,-0.06800102011918349
ExchangeRate,3,PatchTST,QELM-NISQ,NaiveKD,6.097659391323042,5.869312304094,0.22834708722904265,0.04030533377178085
ExchangeRate,3,PatchTST,QELM-NISQ,Oracle,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM-NISQ,SoftSR,5.869312304094,5.869312304094,0.0,0.0
ExchangeRate,3,PatchTST,QELM-NISQ,ValSelect,6.0262466185918315,5.869312304094,0.1569343144978325,0.028068843324021722
ExchangeRate,4,DLinear,ClassicalELM,HardRejectPersist,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,ClassicalELM,HardRejectSR,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,ClassicalELM,LegacyPersist,4.498784580310851,4.536653320282473,-0.03786873997162221,-0.008354885425165617
ExchangeRate,4,DLinear,ClassicalELM,NaiveKD,4.483181492995839,4.536653320282473,-0.0534718272866345,-0.011755374947240988
ExchangeRate,4,DLinear,ClassicalELM,Oracle,4.4779663678091195,4.536653320282473,-0.058686952473353315,-0.01290944246806748
ExchangeRate,4,DLinear,ClassicalELM,SoftSR,4.464481351895721,4.536653320282473,-0.0721719683867527,-0.01589519685310622
ExchangeRate,4,DLinear,ClassicalELM,ValSelect,4.483181492995839,4.536653320282473,-0.0534718272866345,-0.011755374947240988
ExchangeRate,4,DLinear,QELM,HardRejectPersist,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM,HardRejectSR,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM,LegacyPersist,4.44076222971809,4.536653320282473,-0.0958910905643832,-0.02113564951732234
ExchangeRate,4,DLinear,QELM,NaiveKD,4.547442176922341,4.536653320282473,0.01078885663986758,0.0023965477258760075
ExchangeRate,4,DLinear,QELM,Oracle,4.506483141053368,4.536653320282473,-0.03017017922910477,-0.006632412064567023
ExchangeRate,4,DLinear,QELM,SoftSR,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM,ValSelect,4.506483141053368,4.536653320282473,-0.03017017922910477,-0.006632412064567023
ExchangeRate,4,DLinear,QELM-NISQ,HardRejectPersist,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM-NISQ,HardRejectSR,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM-NISQ,LegacyPersist,4.428885803307985,4.536653320282473,-0.10776751697448805,-0.023762457615141314
ExchangeRate,4,DLinear,QELM-NISQ,NaiveKD,4.633192430362851,4.536653320282473,0.09653911008037792,0.021262410063791284
ExchangeRate,4,DLinear,QELM-NISQ,Oracle,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM-NISQ,SoftSR,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,DLinear,QELM-NISQ,ValSelect,4.536653320282473,4.536653320282473,0.0,0.0
ExchangeRate,4,N-HiTS,ClassicalELM,HardRejectPersist,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,ClassicalELM,HardRejectSR,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,ClassicalELM,LegacyPersist,4.784911080269761,4.886164642043622,-0.10125356177386102,-0.020670267328955536
ExchangeRate,4,N-HiTS,ClassicalELM,NaiveKD,4.820543710883238,4.886164642043622,-0.06562093116038377,-0.013137598747960902
ExchangeRate,4,N-HiTS,ClassicalELM,Oracle,4.805004318222093,4.886164642043622,-0.08116032382152809,-0.01638402245089377
ExchangeRate,4,N-HiTS,ClassicalELM,SoftSR,4.759869320212373,4.886164642043622,-0.1262953218312489,-0.025723612764491477
ExchangeRate,4,N-HiTS,ClassicalELM,ValSelect,4.829880808603908,4.886164642043622,-0.056283833439714805,-0.011296029657863466
ExchangeRate,4,N-HiTS,QELM,HardRejectPersist,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,QELM,HardRejectSR,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,QELM,LegacyPersist,4.74907943555777,4.886164642043622,-0.13708520648585173,-0.027669224051792386
ExchangeRate,4,N-HiTS,QELM,NaiveKD,4.954533880109763,4.886164642043622,0.0683692380661413,0.014704615139429042
ExchangeRate,4,N-HiTS,QELM,Oracle,4.811371642141218,4.886164642043622,-0.07479299990240455,-0.015010774736995636
ExchangeRate,4,N-HiTS,QELM,SoftSR,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,QELM,ValSelect,4.811371642141218,4.886164642043622,-0.07479299990240455,-0.015010774736995636
ExchangeRate,4,N-HiTS,QELM-NISQ,HardRejectPersist,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,QELM-NISQ,HardRejectSR,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,QELM-NISQ,LegacyPersist,4.73765464845098,4.886164642043622,-0.1485099935926426,-0.029835473281237604
ExchangeRate,4,N-HiTS,QELM-NISQ,NaiveKD,4.973967448631117,4.886164642043622,0.0878028065874948,0.018653889686959663
ExchangeRate,4,N-HiTS,QELM-NISQ,Oracle,4.846629618801572,4.886164642043622,-0.039535023242050236,-0.007934583836491146
ExchangeRate,4,N-HiTS,QELM-NISQ,SoftSR,4.886164642043622,4.886164642043622,0.0,0.0
ExchangeRate,4,N-HiTS,QELM-NISQ,ValSelect,4.846629618801572,4.886164642043622,-0.039535023242050236,-0.007934583836491146
ExchangeRate,4,PatchTST,ClassicalELM,HardRejectPersist,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,ClassicalELM,HardRejectSR,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,ClassicalELM,LegacyPersist,4.808135794423771,5.0372901210170085,-0.2291543265932372,-0.04534802952515884
ExchangeRate,4,PatchTST,ClassicalELM,NaiveKD,4.827843199796253,5.0372901210170085,-0.20944692122075517,-0.041437966214234595
ExchangeRate,4,PatchTST,ClassicalELM,Oracle,4.827843199796253,5.0372901210170085,-0.20944692122075517,-0.041437966214234595
ExchangeRate,4,PatchTST,ClassicalELM,SoftSR,4.883027662885493,5.0372901210170085,-0.15426245813151476,-0.03057931534126591
ExchangeRate,4,PatchTST,ClassicalELM,ValSelect,4.827843199796253,5.0372901210170085,-0.20944692122075517,-0.041437966214234595
ExchangeRate,4,PatchTST,QELM,HardRejectPersist,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM,HardRejectSR,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM,LegacyPersist,4.9470806492503145,5.0372901210170085,-0.09020947176669392,-0.01804427050128383
ExchangeRate,4,PatchTST,QELM,NaiveKD,5.4584603022762614,5.0372901210170085,0.4211701812592527,0.08387528457661542
ExchangeRate,4,PatchTST,QELM,Oracle,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM,SoftSR,5.051920073413941,5.0372901210170085,0.014629952396932211,0.0029408461659053593
ExchangeRate,4,PatchTST,QELM,ValSelect,5.24741393252328,5.0372901210170085,0.21012381150627105,0.0422381282363718
ExchangeRate,4,PatchTST,QELM-NISQ,HardRejectPersist,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM-NISQ,HardRejectSR,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM-NISQ,LegacyPersist,5.068228763769214,5.0372901210170085,0.03093864275220574,0.006076912614415365
ExchangeRate,4,PatchTST,QELM-NISQ,NaiveKD,5.713019717262792,5.0372901210170085,0.6757295962457835,0.1337727070881655
ExchangeRate,4,PatchTST,QELM-NISQ,Oracle,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM-NISQ,SoftSR,5.0372901210170085,5.0372901210170085,0.0,0.0
ExchangeRate,4,PatchTST,QELM-NISQ,ValSelect,5.174951702016885,5.0372901210170085,0.13766158099987683,0.02767210184230333
Jena,0,DLinear,ClassicalELM,HardRejectPersist,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,ClassicalELM,HardRejectSR,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,ClassicalELM,LegacyPersist,6.773390728690629,6.566211785337026,0.2071789433536025,0.03166092445398094
Jena,0,DLinear,ClassicalELM,NaiveKD,6.9451428299456195,6.566211785337026,0.37893104460859295,0.0576719950921688
Jena,0,DLinear,ClassicalELM,Oracle,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,ClassicalELM,SoftSR,6.67655503157147,6.566211785337026,0.11034324623444469,0.016874104944341484
Jena,0,DLinear,ClassicalELM,ValSelect,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM,HardRejectPersist,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM,HardRejectSR,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM,LegacyPersist,7.38317258471564,6.566211785337026,0.8169607993786148,0.12456015847022313
Jena,0,DLinear,QELM,NaiveKD,10.924608644679765,6.566211785337026,4.35839685934274,0.6635436054822298
Jena,0,DLinear,QELM,Oracle,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM,SoftSR,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM,ValSelect,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM-NISQ,HardRejectPersist,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM-NISQ,HardRejectSR,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM-NISQ,LegacyPersist,7.413055514502268,6.566211785337026,0.846843729165243,0.12912018338356365
Jena,0,DLinear,QELM-NISQ,NaiveKD,11.091930876022035,6.566211785337026,4.525719090685009,0.6895189030019631
Jena,0,DLinear,QELM-NISQ,Oracle,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM-NISQ,SoftSR,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,DLinear,QELM-NISQ,ValSelect,6.566211785337026,6.566211785337026,0.0,0.0
Jena,0,N-HiTS,ClassicalELM,HardRejectPersist,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,ClassicalELM,HardRejectSR,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,ClassicalELM,LegacyPersist,8.287260005380109,7.329821781355872,0.957438224024236,0.13339653542508276
Jena,0,N-HiTS,ClassicalELM,NaiveKD,7.792603480969419,7.329821781355872,0.46278169961354604,0.06339529664922501
Jena,0,N-HiTS,ClassicalELM,Oracle,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,ClassicalELM,SoftSR,7.348441073739038,7.329821781355872,0.01861929238316525,0.00328052980086514
Jena,0,N-HiTS,ClassicalELM,ValSelect,7.462129842486122,7.329821781355872,0.1323080611302497,0.01867933233902737
Jena,0,N-HiTS,QELM,HardRejectPersist,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM,HardRejectSR,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM,LegacyPersist,7.900096967766153,7.329821781355872,0.5702751864102806,0.0819135960484942
Jena,0,N-HiTS,QELM,NaiveKD,10.986744561991129,7.329821781355872,3.6569227806352558,0.5050290432509934
Jena,0,N-HiTS,QELM,Oracle,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM,SoftSR,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM,ValSelect,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM-NISQ,HardRejectPersist,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM-NISQ,HardRejectSR,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM-NISQ,LegacyPersist,7.792023838177232,7.329821781355872,0.46220205682135934,0.06685201998428608
Jena,0,N-HiTS,QELM-NISQ,NaiveKD,10.470046756709428,7.329821781355872,3.1402249753535543,0.43443361820088694
Jena,0,N-HiTS,QELM-NISQ,Oracle,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM-NISQ,SoftSR,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,N-HiTS,QELM-NISQ,ValSelect,7.329821781355872,7.329821781355872,0.0,0.0
Jena,0,PatchTST,ClassicalELM,HardRejectPersist,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,ClassicalELM,HardRejectSR,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,ClassicalELM,LegacyPersist,8.444984418851297,8.275560319774412,0.1694240990768844,0.022698397859933012
Jena,0,PatchTST,ClassicalELM,NaiveKD,8.262972024734077,8.275560319774412,-0.01258829504033443,-0.000864545535008213
Jena,0,PatchTST,ClassicalELM,Oracle,8.152622324089625,8.275560319774412,-0.12293799568478765,-0.014341340673068123
Jena,0,PatchTST,ClassicalELM,SoftSR,8.223536553019237,8.275560319774412,-0.05202376675517565,-0.006052114135261602
Jena,0,PatchTST,ClassicalELM,ValSelect,8.262972024734077,8.275560319774412,-0.01258829504033443,-0.000864545535008213
Jena,0,PatchTST,QELM,HardRejectPersist,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM,HardRejectSR,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM,LegacyPersist,8.420816591321595,8.275560319774412,0.1452562715471828,0.01758861608368552
Jena,0,PatchTST,QELM,NaiveKD,10.972113358297435,8.275560319774412,2.696553038523023,0.32322405527821957
Jena,0,PatchTST,QELM,Oracle,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM,SoftSR,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM,ValSelect,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM-NISQ,HardRejectPersist,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM-NISQ,HardRejectSR,8.275560319774412,8.275560319774412,0.0,0.0
Jena,0,PatchTST,QELM-NISQ,LegacyPersist,8.371919953943783,8.275560319774412,0.09635963416937028,0.011757104630083254
Jena,0,PatchTST,QELM-NISQ,NaiveKD,10.981040270611421,8.275560319774412,2.705479950837009,0.3241424698334419
Jena,0,PatchTST,QELM-NISQ,Oracle,8.275560319774412,8.275560319774412,0.0,0.0
