dataset,origin,seed,model,gate,action,cal_MASE,persistence_MASE,diverged,MAE,RMSE,MSE,MASE,Bias,WAPE,teacher,student,policy
AAPL,2,42,DLinear_SoftSR[QELM],1.0,accept,0.9478670958531684,0.8078475787874746,False,0.017833120728439088,0.02413200180896438,0.0005823535113078601,0.5604337409908314,-0.0027548006589004042,101.55338693552143,QELM,DLinear,SoftSR
AAPL,2,42,DLinear_HardRejectSR[QELM],1.0,,0.9478670958531684,0.8078475787874746,False,0.017833120728439088,0.02413200180896438,0.0005823535113078601,0.5604337409908314,-0.0027548006589004042,101.55338693552143,QELM,DLinear,HardRejectSR
AAPL,2,42,DLinear_LegacyPersist[QELM],1.0,,0.9478670958531684,0.8078475787874746,False,0.017833120728439088,0.02413200180896438,0.0005823535113078601,0.5604337409908314,-0.0027548006589004042,101.55338693552143,QELM,DLinear,LegacyPersist
AAPL,2,42,PatchTST_NaiveKD[QELM],1.0,,0.9270911028302669,0.8078475787874746,False,0.017927051944437732,0.024344177437088662,0.0005926389750884566,0.5633856765258154,-0.0039692361367551976,102.08829236620257,QELM,PatchTST,NaiveKD
AAPL,2,42,PatchTST_SoftSR[QELM],1.0,accept,0.9270914044757427,0.8078475787874746,False,0.017927003212253174,0.024344140320970296,0.0005926371679670918,0.5633841450406135,-0.0039690423901180515,102.08801485345143,QELM,PatchTST,SoftSR
AAPL,2,42,PatchTST_HardRejectSR[QELM],1.0,,0.9270914044757427,0.8078475787874746,False,0.017927003212253174,0.024344140320970296,0.0005926371679670918,0.5633841450406135,-0.0039690423901180515,102.08801485345143,QELM,PatchTST,HardRejectSR
AAPL,2,42,PatchTST_LegacyPersist[QELM],1.0,,0.9270914044757427,0.8078475787874746,False,0.017927003212253174,0.024344140320970296,0.0005926371679670918,0.5633841450406135,-0.0039690423901180515,102.08801485345143,QELM,PatchTST,LegacyPersist
AAPL,2,42,N-HiTS_NaiveKD[QELM],1.0,,0.9259296924969198,0.8078475787874746,False,0.01758065999309482,0.023978460342700323,0.0005749665604064521,0.5524997670937867,-0.002604052134287066,100.11571132434496,QELM,N-HiTS,NaiveKD
AAPL,2,42,N-HiTS_SoftSR[QELM],1.0,accept,0.9259296923812744,0.8078475787874746,False,0.017580659997477613,0.02397846034780637,0.0005749665606513223,0.5524997672315228,-0.002604052134077471,100.11571134930341,QELM,N-HiTS,SoftSR
AAPL,2,42,N-HiTS_HardRejectSR[QELM],0.0,,0.9266205631633785,0.8078475787874746,False,0.017584732557132603,0.023979296799014723,0.0005750066749752377,0.5526277537952662,-0.0025915869437671715,100.13890315250822,QELM,N-HiTS,HardRejectSR
AAPL,2,42,N-HiTS_LegacyPersist[QELM],1.0,,0.925029248269937,0.8078475787874746,False,0.01762766424722636,0.024049079860527883,0.0005783582421380478,0.5539769493764934,-0.002801911114438204,100.38338411589531,QELM,N-HiTS,LegacyPersist
AAPL,2,42,DLinear_NaiveKD[QELM-NISQ],1.0,,0.9478663178003023,0.8078475787874746,False,0.017832598277378136,0.02413165492844434,0.0005823367695855121,0.5604173221482165,-0.0027546032982195077,101.55041175941201,QELM-NISQ,DLinear,NaiveKD
AAPL,2,42,DLinear_SoftSR[QELM-NISQ],1.0,accept,0.9478533655428666,0.8078475787874746,False,0.017833051487288115,0.024132296312942936,0.0005823677253356792,0.5604315649792483,-0.0027561072492572787,101.55299263137782,QELM-NISQ,DLinear,SoftSR
AAPL,2,42,DLinear_HardRejectSR[QELM-NISQ],1.0,,0.9478786541558675,0.8078475787874746,False,0.017832691769042577,0.02413150152376767,0.0005823293657916014,0.5604202602701556,-0.0027544145641164425,101.55094416175028,QELM-NISQ,DLinear,HardRejectSR
AAPL,2,42,DLinear_LegacyPersist[QELM-NISQ],1.0,,0.947890625997945,0.8078475787874746,False,0.017832937932207978,0.024132230382031904,0.0005823645432114637,0.5604279963330567,-0.0027563955331883316,101.55234597490266,QELM-NISQ,DLinear,LegacyPersist
AAPL,2,42,PatchTST_NaiveKD[QELM-NISQ],1.0,,0.9270948678186486,0.8078475787874746,False,0.017925529255663868,0.024342755782301793,0.0005925697590767874,0.5633378236469561,-0.003962256684970917,102.07962118606592,QELM-NISQ,PatchTST,NaiveKD
AAPL,2,42,PatchTST_SoftSR[QELM-NISQ],1.0,accept,0.9270881659014506,0.8078475787874746,False,0.01792618356132367,0.024343458290475874,0.0005926039615401386,0.5633583862267905,-0.003964171268039604,102.0833472280109,QELM-NISQ,PatchTST,SoftSR
AAPL,2,42,PatchTST_HardRejectSR[QELM-NISQ],1.0,,0.9270799739982383,0.8078475787874746,False,0.01792561992967505,0.02434274598663714,0.0005925692821699386,0.5633406732197297,-0.003962886160957512,102.0801375428541,QELM-NISQ,PatchTST,HardRejectSR
AAPL,2,42,PatchTST_LegacyPersist[QELM-NISQ],1.0,,0.9271068677387725,0.8078475787874746,False,0.017924550583573062,0.024341693405872736,0.0005925180378655082,0.5633070673441527,-0.003955241929680747,102.07404799071588,QELM-NISQ,PatchTST,LegacyPersist
AAPL,2,42,N-HiTS_NaiveKD[QELM-NISQ],1.0,,0.9259105499562266,0.8078475787874746,False,0.01758086279592503,0.023979053633131745,0.0005749950131406087,0.5525061404902633,-0.0026086951543763197,100.11686621554998,QELM-NISQ,N-HiTS,NaiveKD
AAPL,2,42,N-HiTS_SoftSR[QELM-NISQ],1.0,accept,0.9259239859836574,0.8078475787874746,False,0.017580323241079505,0.023978224113301583,0.0005749552316277175,0.552489184134438,-0.002601749830222334,100.11379363936803,QELM-NISQ,N-HiTS,SoftSR
AAPL,2,42,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,0.9266205631633785,0.8078475787874746,False,0.017584732557132603,0.023979296799014723,0.0005750066749752377,0.5526277537952662,-0.0025915869437671715,100.13890315250822,QELM-NISQ,N-HiTS,HardRejectSR
AAPL,2,42,N-HiTS_LegacyPersist[QELM-NISQ],1.0,,0.925008240328135,0.8078475787874746,False,0.01762768152859133,0.024049249737498408,0.0005783664129365672,0.5539774924704459,-0.002802780364040594,100.38348252722614,QELM-NISQ,N-HiTS,LegacyPersist
AAPL,2,42,DLinear_NaiveKD[ClassicalELM],1.0,,0.9521038245781308,0.8078475787874746,False,0.017875135751534023,0.024165906666792587,0.0005839910450281305,0.561754128876355,-0.0027512611692402586,101.79264780087634,ClassicalELM,DLinear,NaiveKD
AAPL,2,42,DLinear_SoftSR[ClassicalELM],1.0,accept,0.9521038241020727,0.8078475787874746,False,0.01787513575402983,0.02416590666268024,0.0005839910448293734,0.5617541289547896,-0.0027512611522187346,101.79264781508908,ClassicalELM,DLinear,SoftSR
AAPL,2,42,DLinear_HardRejectSR[ClassicalELM],1.0,,0.9521038241020727,0.8078475787874746,False,0.01787513575402983,0.02416590666268024,0.0005839910448293734,0.5617541289547896,-0.0027512611522187346,101.79264781508908,ClassicalELM,DLinear,HardRejectSR
AAPL,2,42,DLinear_LegacyPersist[ClassicalELM],1.0,,0.9521038241020727,0.8078475787874746,False,0.01787513575402983,0.02416590666268024,0.0005839910448293734,0.5617541289547896,-0.0027512611522187346,101.79264781508908,ClassicalELM,DLinear,LegacyPersist
AAPL,2,42,PatchTST_NaiveKD[ClassicalELM],1.0,,0.9287219006240175,0.8078475787874746,False,0.017845136047574497,0.024233541555931274,0.000587264536343048,0.5608113412075741,-0.0029141018191478625,101.62180997666455,ClassicalELM,PatchTST,NaiveKD
AAPL,2,42,PatchTST_SoftSR[ClassicalELM],1.0,accept,0.9287219015215549,0.8078475787874746,False,0.017845136055252182,0.024233541518225852,0.0005872645345155761,0.5608113414488574,-0.002914101789319181,101.62181002038626,ClassicalELM,PatchTST,SoftSR
AAPL,2,42,PatchTST_HardRejectSR[ClassicalELM],0.0,,0.9311869750399268,0.8078475787874746,False,0.018038769898142404,0.024465086400130027,0.0005985404525658272,0.566896588142687,-0.0036005494835012137,102.7244870487251,ClassicalELM,PatchTST,HardRejectSR
AAPL,2,42,PatchTST_LegacyPersist[ClassicalELM],1.0,,0.9300684347021824,0.8078475787874746,False,0.017944655340940682,0.02427595639380038,0.0005893220588336976,0.5639388908233309,-0.002757672932545483,102.18853755400039,ClassicalELM,PatchTST,LegacyPersist
AAPL,2,42,N-HiTS_NaiveKD[ClassicalELM],1.0,,0.9260701284873558,0.8078475787874746,False,0.017581894844428417,0.02397861667665807,0.0005749740577261046,0.5525385742304059,-0.002604373138520141,100.12274337090585,ClassicalELM,N-HiTS,NaiveKD
AAPL,2,42,N-HiTS_SoftSR[ClassicalELM],1.0,accept,0.926070128433341,0.8078475787874746,False,0.01758189484469665,0.02397861667446617,0.0005749740576209871,0.5525385742388356,-0.0026043731360548992,100.12274337243335,ClassicalELM,N-HiTS,SoftSR
AAPL,2,42,N-HiTS_HardRejectSR[ClassicalELM],0.0,,0.9266205631633785,0.8078475787874746,False,0.017584732557132603,0.023979296799014723,0.0005750066749752377,0.5526277537952662,-0.0025915869437671715,100.13890315250822,ClassicalELM,N-HiTS,HardRejectSR
AAPL,2,42,N-HiTS_LegacyPersist[ClassicalELM],1.0,,0.9251785556840351,0.8078475787874746,False,0.017628312000744727,0.024048900676888866,0.0005783496237668658,0.5539973060450243,-0.0027896932690643973,100.38707284568586,ClassicalELM,N-HiTS,LegacyPersist
AAPL,2,123,DLinear_NS,,,0.960516049753658,0.8078475787874746,False,0.017970431048174966,0.02425145683032476,0.0005881331583931055,0.5647489327813242,-0.002772474799312801,102.33532119384449,,,
AAPL,2,123,PatchTST_NS,,,0.9310865682307004,0.8078475787874746,False,0.01792422152620979,0.02428982149296789,0.0005899954281602447,0.5632967262012923,-0.003123864676167233,102.07217412409182,,,
AAPL,2,123,N-HiTS_NS,,,0.926427480394063,0.8078475787874746,False,0.01764095945002678,0.02403505882983945,0.0005776840529538433,0.5543947719413792,-0.002503475411487573,100.4590956469805,,,
AAPL,2,123,DLinear_NaiveKD[QELM],1.0,,0.9469594840765427,0.8078475787874746,False,0.017834389085774578,0.024134286935642322,0.0005824638058919157,0.560473601106022,-0.0027498323610845436,101.56060978704727,QELM,DLinear,NaiveKD
AAPL,2,123,DLinear_SoftSR[QELM],1.0,accept,0.9469594838165599,0.8078475787874746,False,0.017834389088424465,0.024134286931205277,0.0005824638056777458,0.5604736011892988,-0.002749832360057775,101.56060980213744,QELM,DLinear,SoftSR
AAPL,2,123,DLinear_HardRejectSR[QELM],1.0,,0.9469594838165599,0.8078475787874746,False,0.017834389088424465,0.024134286931205277,0.0005824638056777458,0.5604736011892988,-0.002749832360057775,101.56060980213744,QELM,DLinear,HardRejectSR
AAPL,2,123,DLinear_LegacyPersist[QELM],1.0,,0.9469594838165599,0.8078475787874746,False,0.017834389088424465,0.024134286931205277,0.0005824638056777458,0.5604736011892988,-0.002749832360057775,101.56060980213744,QELM,DLinear,LegacyPersist
AAPL,2,123,PatchTST_NaiveKD[QELM],1.0,,0.9283685095427556,0.8078475787874746,False,0.017818504215110047,0.02418330845543624,0.0005848324078507741,0.5599743941737501,-0.0028129331718878005,101.4701510029914,QELM,PatchTST,NaiveKD
AAPL,2,123,PatchTST_SoftSR[QELM],1.0,accept,0.9283683792634326,0.8078475787874746,False,0.017818484429016627,0.024183280454062865,0.000584831053519859,0.5599737723647844,-0.0028127953021361467,101.47003832810788,QELM,PatchTST,SoftSR
AAPL,2,123,PatchTST_HardRejectSR[QELM],1.0,,0.9283683792634326,0.8078475787874746,False,0.017818484429016627,0.024183280454062865,0.000584831053519859,0.5599737723647844,-0.0028127953021361467,101.47003832810788,QELM,PatchTST,HardRejectSR
AAPL,2,123,PatchTST_LegacyPersist[QELM],1.0,,0.9283683792634326,0.8078475787874746,False,0.017818484429016627,0.024183280454062865,0.000584831053519859,0.5599737723647844,-0.0028127953021361467,101.47003832810788,QELM,PatchTST,LegacyPersist
AAPL,2,123,N-HiTS_NaiveKD[QELM],1.0,,0.9253045584304009,0.8078475787874746,False,0.017631326675382548,0.024024151544746335,0.0005771598574449377,0.5540920469157262,-0.002490472331263482,100.40424036362292,QELM,N-HiTS,NaiveKD
AAPL,2,123,N-HiTS_SoftSR[QELM],1.0,accept,0.9253045582451331,0.8078475787874746,False,0.01763132667618662,0.024024151543156635,0.0005771598573685553,0.5540920469409955,-0.0024904723295087437,100.40424036820184,QELM,N-HiTS,SoftSR
AAPL,2,123,N-HiTS_HardRejectSR[QELM],1.0,,0.9253045582451331,0.8078475787874746,False,0.01763132667618662,0.024024151543156635,0.0005771598573685553,0.5540920469409955,-0.0024904723295087437,100.40424036820184,QELM,N-HiTS,HardRejectSR
AAPL,2,123,N-HiTS_LegacyPersist[QELM],1.0,,0.9253045582451331,0.8078475787874746,False,0.01763132667618662,0.024024151543156635,0.0005771598573685553,0.5540920469409955,-0.0024904723295087437,100.40424036820184,QELM,N-HiTS,LegacyPersist
AAPL,2,123,DLinear_NaiveKD[QELM-NISQ],1.0,,0.9469541504104814,0.8078475787874746,False,0.017833648890343903,0.024134133307791013,0.0005824563905182275,0.5604503393056566,-0.0027494219334741016,101.55639463288979,QELM-NISQ,DLinear,NaiveKD
AAPL,2,123,DLinear_SoftSR[QELM-NISQ],1.0,accept,0.9469184827569469,0.8078475787874746,False,0.01783403274742469,0.024134145766612675,0.0005824569918841085,0.5604624026154422,-0.002751028758064544,101.55858056474361,QELM-NISQ,DLinear,SoftSR
AAPL,2,123,DLinear_HardRejectSR[QELM-NISQ],1.0,,0.9469119265822189,0.8078475787874746,False,0.017834499292623575,0.024134630869912032,0.0005824804072269107,0.5604770645288074,-0.0027518256992450775,101.56123737651686,QELM-NISQ,DLinear,HardRejectSR
AAPL,2,123,DLinear_LegacyPersist[QELM-NISQ],1.0,,0.9469541653776221,0.8078475787874746,False,0.01783439381572591,0.024134546623934217,0.0005824763407428545,0.5604737497521485,-0.0027515041489115854,101.5606367224662,QELM-NISQ,DLinear,LegacyPersist
AAPL,2,123,PatchTST_NaiveKD[QELM-NISQ],1.0,,0.9283446480009979,0.8078475787874746,False,0.017817946339853008,0.024183040883208905,0.0005848194663589533,0.5599568620703078,-0.0028169108194940244,101.46697409847185,QELM-NISQ,PatchTST,NaiveKD
